mean absolute percentage error,root mean squared error,R^2,mini child node size,tree depth
0.7826367479982604,4159.420693412851,0.748127689,29,7
0.7692538479244343,4154.866780667408,0.7517335373410514,29,7
0.7815237199762269,4206.456319,0.7491460998028833,30,7
0.7915705163512807,4216.137668240841,0.7444499733582249,30,7
0.7844927938123777,4172.155403585536,0.7471680049047257,30,7
0.7942539467283872,4166.691566363075,0.7512854031576499,30,7
0.7786157329039627,4100.959170788902,0.7558452145691525,30,7
0.7484784172233294,3983.505869836205,0.772181104,5,8
0.7398731281633525,3993.205845545191,0.7690435048149056,5,8
0.755267781,4045.963464418803,0.7669014376155169,5,8
0.7514297059781183,4016.187912073968,0.7699586875352181,5,8
0.7415139173062818,3934.9864909475045,0.7742549576300902,5,8
0.7511153565566248,3929.9679942417647,0.7768860211143993,6,8
0.7484963201377483,4046.292052333358,0.7670482226328281,6,8
0.7391126251680591,3971.1545996030163,0.7715505509354917,6,8
0.7352769211934267,4004.2509691325367,0.7712897280406116,6,8
0.7356155765819554,3958.4143232851766,0.7728707056596194,6,8
0.7331828278011665,3945.2892820997204,0.7768698267872985,7,8
0.7421445410566828,3977.3760869477305,0.7712579776039056,7,8
0.7561043386109574,4041.021174,0.7674621447535988,7,8
0.7437030228041014,4024.996270968951,0.7673620978514988,7,8
0.7509247807946394,3977.921153828197,0.7701659594856446,7,8
0.7526856644275854,3993.4016372328942,0.7700595159992714,8,8
0.7361452922319036,3990.5628084098635,0.7732553560301063,8,8
0.7352117522767653,3919.580676830235,0.7747110019198211,8,8
0.7345597150415425,3998.982067495324,0.7730415460873782,8,8
0.7455109302314101,4007.1118383280136,0.7685867718245722,8,8
0.7426271422485625,3940.571278,0.7752971131716192,9,8
0.7286676629945786,3996.4728991403795,0.770857275,9,8
0.7331825556164433,3971.1460885969545,0.7730005963186267,9,8
0.7305641949389201,3968.3099808054867,0.7751884931491017,9,8
0.7439369648870905,3987.6101750385924,0.7705591221398117,9,8
0.7297877941109374,3947.775696978016,0.7756695575310721,10,8
0.7486198126053479,4034.8435151636186,0.7691357569262797,10,8
0.7371149992481321,3955.9625755861107,0.7738769422197749,10,8
0.7466207596960209,3953.353438537661,0.774151596,10,8
0.7401232808098394,3979.0040366447406,0.7713041061338999,10,8
0.7329261079135878,4022.008008219871,0.7704130517938725,11,8
0.7421126669641793,3986.8285817862948,0.7722298956946578,11,8
0.7274369114931504,3909.342463454339,0.7782769403256647,11,8
0.7313001464736995,3994.2786006263914,0.7710803787034928,11,8
0.7324715229664552,3925.243102320379,0.7759399586830333,11,8
0.7305649704662834,3940.727136804793,0.7752974650496773,12,8
0.7233230751028986,3971.096728011779,0.7759631303942769,12,8
0.7355144812509661,3937.9419709564613,0.7754679226713425,12,8
0.7329149877543695,3993.198962842037,0.7731305472603758,12,8
0.7310194302628034,3917.8073033777714,0.7768266854305687,12,8
0.7389758991707573,4025.9813360834332,0.7680479888575845,13,8
0.747150191,3944.0425621019185,0.7742915175414768,13,8
0.7172690296383702,3911.9757692109556,0.782180045,13,8
0.7322003362564408,4021.773961494541,0.768557813,13,8
0.7188725149534637,3912.5866866657743,0.7771330381932766,13,8
0.7181391249475201,3872.951095350268,0.7810414869489253,14,8
0.719385022,3989.192956903896,0.7746353266260162,14,8
0.735163513,3960.356994256037,0.7741530689775413,14,8
0.7140258699625027,3929.6340097285165,0.7806361408869846,14,8
0.7176912555431857,3917.576869994206,0.7764970235996997,14,8
0.7151970716691409,3935.6806240006827,0.7774737370154272,15,8
0.709992947,3874.9117711852477,0.7814559340541525,15,8
0.727209694,3986.4800263222696,0.7748208529843594,15,8
0.7263747632802824,3949.8583623378745,0.7753740950375614,15,8
0.7240743598272964,3931.894301,0.776871191,15,8
0.7158898198174547,3894.004183004422,0.7819700489059639,16,8
0.7127525390181981,3928.1272628637503,0.7791016487617356,16,8
0.721834043,3968.549688514452,0.774624531,16,8
0.7053477002024657,3911.991033860599,0.7797231598765881,16,8
0.7087176400632262,3889.1622093236897,0.7803926860590715,16,8
0.7015347773804543,3883.2435775271497,0.7819446693277824,17,8
0.7158669024626717,3903.422737198908,0.7789841354491966,17,8
0.7042880261341019,3887.288818112542,0.7831662446813927,17,8
0.7077485151923582,3951.4659984561017,0.7787258669220448,17,8
0.721006033,3955.880123467887,0.7741253006971239,17,8
0.7137691306097481,3900.793994336196,0.7808005446263806,18,8
0.7167210746380654,3967.482223,0.7772324183533269,18,8
0.7070272455686167,3866.863886900831,0.7820401495078214,18,8
0.7091952621750904,3918.6562388685006,0.777026914,18,8
0.7173876603123006,3953.552334019678,0.776961848,18,8
0.7121743884102751,3910.113297207709,0.781372688,19,8
0.7195824680355541,3949.260530187334,0.7740034242382364,19,8
0.7126463610460483,3897.013870087402,0.7820865101897991,19,8
0.7067885747523032,3926.8471157065337,0.7780354053162293,19,8
0.716659396,3906.758264967141,0.7804656996345538,19,8
0.7127260928723349,3944.0198842083814,0.7764420046732761,20,8
0.7062735909583042,3944.1520693143043,0.7773348216961631,20,8
0.7057033502054807,3858.1313841059023,0.7859148957815723,20,8
0.7147528169436886,3992.1368486644383,0.7733345942434283,20,8
0.7019817317099714,3828.183597596106,0.7855711983210044,20,8
0.7076407155018454,3907.2459433094728,0.7815797963136212,21,8
0.714936684,3852.667301898406,0.7845270186205711,21,8
0.7085189773010808,3950.7585796239437,0.7787446069325787,21,8
